9.9978935185e+00 	3.59228e+01 	-1.20470e+02 	5.08000e+00 	 -1.60786e+01
1.0098599537e+01 	3.58868e+01 	-1.20427e+02 	6.28000e+00 	 6.99642e-01
1.0358067130e+01 	3.58577e+01 	-1.20404e+02 	5.41000e+00 	 6.83859e-01
1.0359166667e+01 	3.58573e+01 	-1.20404e+02 	5.30000e+00 	 6.83810e-01
1.0599525463e+01 	3.62418e+01 	-1.20802e+02 	6.97000e+00 	 -3.52771e+00
1.1608831019e+01 	3.59345e+01 	-1.20486e+02 	5.65000e+00 	 -1.60784e+01
1.1874259259e+01 	3.55605e+01 	-1.20798e+02 	4.38000e+00 	 -3.45591e+00
1.2437002315e+01 	3.59100e+01 	-1.20453e+02 	6.54000e+00 	 -4.23096e+00
1.2611030093e+01 	3.58832e+01 	-1.20427e+02 	6.33000e+00 	 5.91075e-01
1.2824270833e+01 	3.55773e+01 	-1.20879e+02 	4.77000e+00 	 -3.63375e+00
1.2955358796e+01 	3.58950e+01 	-1.20440e+02 	5.37000e+00 	 -1.07402e+01
1.3294490741e+01 	3.56037e+01 	-1.20877e+02 	7.67000e+00 	 -3.64812e+00
1.3434629630e+01 	3.59267e+01 	-1.20473e+02 	9.86000e+00 	 -1.60783e+01
1.3461354167e+01 	3.55083e+01 	-1.20827e+02 	7.42000e+00 	 -3.59447e+00
1.4034895833e+01 	3.59610e+01 	-1.20514e+02 	5.38000e+00 	 1.51440e+00
1.5827222222e+01 	3.57727e+01 	-1.20311e+02 	4.40000e+00 	 4.61643e-01
1.7605914352e+01 	3.59235e+01 	-1.20473e+02 	5.52000e+00 	 -1.60778e+01
1.7761562500e+01 	3.59285e+01 	-1.20472e+02 	1.00100e+01 	 -1.60778e+01
1.8428692130e+01 	3.57845e+01 	-1.20333e+02 	9.15000e+00 	 1.54619e+00
1.8884328704e+01 	3.57723e+01 	-1.20322e+02 	8.76000e+00 	 -3.61007e-01
1.9106053241e+01 	3.63030e+01 	-1.20879e+02 	5.94000e+00 	 -3.66582e+00
2.0171180556e+01 	3.59582e+01 	-1.20510e+02 	9.12000e+00 	 -3.23801e+01
2.0313287037e+01 	3.55270e+01 	-1.20794e+02 	3.84000e+00 	 -3.41587e+00
2.2067442130e+01 	3.58427e+01 	-1.20384e+02 	4.60000e+00 	 1.35791e+00
2.2715821759e+01 	3.59347e+01 	-1.20487e+02 	5.45000e+00 	 -1.60773e+01
2.2810092593e+01 	3.54780e+01 	-1.20782e+02 	5.95000e+00 	 -3.70299e+00
2.3471898148e+01 	3.62250e+01 	-1.20785e+02 	7.25000e+00 	 -3.52813e+00
2.3509490741e+01 	3.55772e+01 	-1.20875e+02 	4.05000e+00 	 -3.63398e+00
2.3801921296e+01 	3.58725e+01 	-1.20418e+02 	6.20000e+00 	 2.14049e-01
2.4252557870e+01 	3.55405e+01 	-1.20812e+02 	8.02000e+00 	 -3.30032e+00
2.4319421296e+01 	3.59300e+01 	-1.20484e+02 	4.65000e+00 	 6.09736e-01
2.4429861111e+01 	3.54590e+01 	-1.20752e+02 	5.61000e+00 	 -3.74630e+00
2.4692743056e+01 	3.59058e+01 	-1.20450e+02 	6.27000e+00 	 -4.23781e+00
2.5734699074e+01 	3.55280e+01 	-1.20815e+02 	9.53000e+00 	 -3.17913e+00
2.6692106481e+01 	3.62425e+01 	-1.20800e+02 	7.00000e+00 	 -3.52828e+00
2.6988043981e+01 	3.55247e+01 	-1.20833e+02 	6.50000e+00 	 -3.17924e+00
2.7362777778e+01 	3.59340e+01 	-1.20487e+02 	5.98000e+00 	 -1.60769e+01
2.7451990741e+01 	3.58587e+01 	-1.20404e+02 	5.82000e+00 	 1.14336e-01
3.0569155093e+01 	3.58953e+01 	-1.20439e+02 	6.68000e+00 	 -1.07385e+01
3.0872534722e+01 	3.54982e+01 	-1.20785e+02 	3.75000e+00 	 -3.65180e+00
